TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20050623,24.492,24.097,0.637,24.826,0.55,63.435,424.821,3.533,98.032,22.533,1.677
20050624,23.825,23.446,0.797,24.147,0.825,78.048,415.843,3.79,98.027,9.201,1.436
20050625,24.691,24.224,0.604,25.086,1.062,168.593,419.652,3.985,97.907,6.435,1.22
20050626,24.809,24.356,0.292,25.193,0.589,140.764,419.983,3.627,97.877,9.023,1.65
20050627,24.744,24.32,0.361,25.102,0.703,148.159,417.933,3.848,97.858,5.533,1.811
20050628,26.136,25.361,1.077,26.793,1.854,212.622,414.534,6.369,97.848,1.272,2.239
20050629,26.997,25.883,1.246,27.939,2.101,234.473,409.714,8.54,97.792,0.094,2.353
20050630,26.655,25.717,0.744,27.449,1.646,224.797,409.12,6.709,97.859,3.878,1.863
20050701,25.792,24.997,0.359,26.465,1.068,191.844,405.416,5.052,97.923,7.104,1.686
20050702,25.117,24.587,0.146,25.565,0.77,164.052,422.365,4.51,98.022,7.582,1.181
20050703,25.806,24.875,0.655,26.594,1.525,202.063,416.54,5.85,98.002,1.32,1.369
20050704,25.55,24.727,0.826,26.246,1.176,195.152,408.484,4.807,97.947,9.022,1.382
20050705,24.79,24.407,0.218,25.113,0.676,123.606,420.492,3.864,98.064,8.146,1.857
20050706,24.911,24.499,0.264,25.261,0.637,171.058,415.741,3.948,98.108,6.77,1.489
20050707,24.893,24.16,0.548,25.513,0.985,188.512,411.396,4.009,98.104,8.548,1.009
20050708,25.024,24.247,0.804,25.681,1.172,174.838,418.815,3.967,98.1,7.75,1.012
20050709,24.26,23.995,0.214,24.484,0.448,65.169,420.575,3.55,98.108,29.293,1.593
20050710,24.236,23.965,0.145,24.464,0.538,100.972,419.658,3.534,98.085,22.163,1.776
20050711,24.672,24.148,0.584,25.116,1.0,169.189,413.835,3.726,98.071,11.221,1.26
20050712,25.7,24.756,1.059,26.499,1.696,206.549,414.557,5.693,98.035,4.007,1.0
20050713,25.178,24.519,0.617,25.736,1.015,185.448,409.043,4.007,97.918,7.715,1.493
20050714,24.82,24.354,0.596,25.214,0.718,159.379,410.958,3.683,97.858,7.685,1.695
20050715,26.491,25.248,1.147,27.542,2.066,251.951,397.028,7.61,97.794,0.606,1.995
20050716,26.837,25.416,1.286,28.04,2.463,265.822,395.066,9.645,97.785,0.0,2.14
20050717,26.194,25.172,0.602,27.059,1.444,238.642,403.865,6.357,97.861,5.329,1.625
20050718,26.468,25.372,0.658,27.395,1.592,249.299,399.516,6.375,97.833,4.123,2.204
20050719,27.048,25.815,1.322,28.092,2.304,271.96,396.925,8.832,97.812,0.9,1.925
20050720,26.655,25.713,0.818,27.451,1.616,230.456,397.215,7.313,97.839,1.888,1.776
20050721,25.811,24.931,0.385,26.557,1.091,218.706,405.173,4.955,97.875,10.651,1.517
20050722,24.855,24.545,0.557,25.118,0.876,138.299,418.633,4.068,98.025,12.64,0.97
20050723,25.108,24.612,0.434,25.528,0.943,166.898,417.973,4.39,98.032,6.574,1.096
20050724,26.097,24.961,1.053,27.058,2.028,238.493,405.563,6.681,98.0,1.082,1.652
20050725,26.734,25.341,1.351,27.913,2.299,259.496,395.942,8.628,98.035,0.707,1.683
20050726,26.098,25.143,0.607,26.906,1.409,227.813,401.418,5.506,98.012,7.502,2.02
20050727,25.856,25.09,0.649,26.503,1.248,213.786,403.99,4.78,97.987,8.289,1.848
20050728,25.749,25.086,0.479,26.31,0.981,202.617,405.042,4.564,98.011,8.691,2.271
20050729,26.278,25.376,0.96,27.042,1.657,241.015,403.162,5.911,97.959,5.086,1.912
20050730,26.495,25.558,0.614,27.288,1.477,244.182,402.81,6.185,97.893,4.84,1.868
20050731,27.319,26.041,1.201,28.401,2.34,283.878,398.903,8.982,97.817,0.796,1.995
20050801,27.207,25.973,1.121,28.25,2.247,265.281,400.137,9.047,97.872,0.463,2.071
20050802,26.861,25.808,0.619,27.751,1.691,255.491,403.933,6.988,97.843,3.782,1.959
20050803,26.928,25.868,0.629,27.824,1.745,250.393,403.559,7.2,97.835,2.438,1.759
20050804,27.036,25.887,0.978,28.008,1.926,266.421,403.817,7.729,97.836,2.2,1.89
20050805,27.063,25.867,0.893,28.074,1.997,256.099,406.551,7.402,97.841,2.325,1.83
20050806,26.942,25.846,0.909,27.87,1.892,263.824,405.031,7.062,97.818,3.379,1.625
20050807,25.953,25.333,0.319,26.477,0.73,206.365,407.187,4.883,97.878,9.529,1.964
20050808,25.993,25.188,0.496,26.674,1.13,229.375,407.799,5.099,97.921,9.095,1.653
20050809,26.038,25.331,0.5,26.636,1.185,215.968,411.385,5.279,97.98,7.752,1.649
20050810,26.274,25.239,0.667,27.15,1.404,239.694,406.779,5.869,97.995,6.521,1.347
20050811,25.115,24.435,0.489,25.691,0.966,167.103,413.171,3.959,98.048,10.536,1.146
20050812,24.53,23.98,0.342,24.995,0.665,128.282,419.566,3.807,97.981,11.701,1.384
20050813,24.591,24.186,0.782,24.934,0.99,147.1,419.289,3.801,97.882,8.207,1.463
20050814,25.561,24.811,0.762,26.195,1.166,197.184,414.141,4.36,97.844,8.802,1.555
20050815,25.604,25.01,0.823,26.106,1.108,202.016,407.132,4.142,97.92,7.912,2.029
20050816,25.682,25.166,0.5,26.118,1.071,168.867,412.652,4.907,97.874,6.003,2.382
20050817,26.661,25.74,1.23,27.44,2.034,249.997,405.949,7.331,97.775,1.274,2.425
20050818,25.555,25.319,0.261,25.755,0.419,179.403,409.338,4.23,97.878,10.748,2.311
20050819,26.077,25.134,0.725,26.875,1.426,226.833,401.634,6.177,97.958,2.753,2.082
20050820,26.005,25.088,0.779,26.78,1.362,238.874,403.069,5.608,97.945,5.577,1.355
20050821,25.512,24.926,0.413,26.007,0.799,204.811,409.338,4.109,97.799,10.61,1.204
20050822,25.661,24.983,0.47,26.234,0.899,215.108,403.869,4.188,97.72,9.413,2.155
20050823,26.587,25.529,1.037,27.482,1.736,260.74,402.656,6.662,97.784,3.294,2.233
20050824,26.699,25.694,0.509,27.55,1.397,243.369,404.496,6.569,97.847,6.885,2.417
20050825,26.694,25.647,0.851,27.58,1.51,245.881,405.05,6.698,97.816,5.709,2.063
20050826,26.235,25.304,0.587,27.023,1.344,240.666,401.453,5.737,97.814,6.18,2.015
20050827,26.421,25.38,1.219,27.303,1.748,256.997,401.796,6.558,97.767,3.474,1.909
20050828,26.03,25.417,0.471,26.549,0.983,235.79,402.7,5.088,97.734,9.488,2.593
20050829,26.789,25.831,1.052,27.6,1.912,262.307,403.458,8.045,97.723,0.763,2.823
20050830,26.931,25.871,0.887,27.827,1.72,281.841,401.056,8.524,97.734,1.603,2.368
20050831,26.685,25.663,1.038,27.549,1.66,269.884,406.743,6.998,97.698,4.416,1.46
20050901,26.255,25.703,0.739,26.723,1.285,222.909,411.195,5.326,97.714,8.988,2.054
20050902,26.689,25.693,0.892,27.533,1.53,259.424,404.658,7.051,97.782,3.132,2.034
20050903,26.787,25.775,0.752,27.643,1.572,247.364,408.758,6.928,97.791,4.61,1.827
20050904,26.837,25.715,0.771,27.786,1.565,254.342,409.383,7.013,97.794,3.624,1.792
20050905,25.929,25.141,0.472,26.596,0.981,226.459,409.505,5.006,97.804,9.399,2.245
20050906,25.139,24.64,0.562,25.561,1.054,199.711,406.484,4.334,97.818,6.7,1.866
20050907,25.753,25.271,1.08,26.16,1.382,211.594,409.255,5.336,97.838,6.654,2.03
20050908,27.022,25.858,0.89,28.007,1.883,265.6,404.221,8.37,97.803,1.584,2.57
20050909,27.14,26.04,1.246,28.071,2.0,269.996,406.477,8.978,97.8,0.267,2.605
20050910,26.73,25.955,0.483,27.386,1.174,236.271,408.719,7.727,97.827,1.484,2.158
20050911,27.143,26.002,0.967,28.11,1.821,276.134,403.959,8.297,97.852,1.665,2.379
20050912,26.858,25.888,0.721,27.679,1.339,263.744,404.138,7.295,97.892,4.294,2.027
20050913,26.559,25.421,0.755,27.523,1.588,262.081,403.458,6.635,97.847,4.581,1.671
20050914,25.797,24.986,0.539,26.483,0.997,238.834,405.955,4.967,97.916,8.181,1.573
20050915,25.67,25.144,0.422,26.114,0.979,206.08,416.267,4.627,97.995,9.939,1.475
20050916,25.762,25.289,0.933,26.163,1.485,185.863,419.562,5.122,97.939,8.228,1.348
20050917,26.1,25.21,1.032,26.853,1.845,240.922,406.921,6.523,97.813,2.472,1.546
20050918,26.627,25.329,1.17,27.725,1.783,266.897,403.959,6.739,97.748,4.947,2.078
20050919,26.995,26.079,0.988,27.771,1.533,258.813,407.721,6.615,97.771,3.91,2.056
20050920,27.103,26.205,0.537,27.863,1.083,248.063,411.708,6.439,97.747,7.522,1.894
20050921,27.1,26.157,0.499,27.898,1.173,269.961,408.384,6.819,97.688,7.046,2.32
20050922,28.091,26.829,1.567,29.158,2.608,323.553,407.731,10.636,97.57,0.0,2.025
20050923,28.449,27.263,1.239,29.452,2.356,315.251,407.885,12.242,97.627,0.0,2.582
20050924,27.834,26.755,0.948,28.746,1.737,279.929,412.494,9.641,97.658,1.427,2.532
20050925,27.794,26.668,1.127,28.747,1.865,278.988,414.17,9.534,97.654,0.801,2.271
20050926,26.572,25.758,0.316,27.261,0.982,237.822,413.582,5.955,97.781,7.876,2.421
20050927,26.41,25.682,0.736,27.026,1.214,231.526,408.353,6.061,97.823,4.456,2.452
20050928,26.346,25.349,0.62,27.189,1.206,244.421,411.485,5.823,97.793,7.025,1.588
20050929,25.229,24.872,0.537,25.531,0.849,166.154,411.304,4.63,97.855,9.096,1.382
20050930,25.997,25.046,0.907,26.802,1.498,240.373,416.39,5.517,97.787,5.701,1.632
20051001,26.293,25.182,1.019,27.232,1.731,255.761,407.576,5.832,97.739,5.919,2.153
20051002,27.681,26.387,1.482,28.776,2.321,294.412,411.56,8.957,97.587,0.469,2.345
20051003,28.061,26.913,1.047,29.033,1.824,301.15,414.522,9.247,97.558,2.41,2.366
20051004,27.506,26.537,0.774,28.325,1.474,277.256,414.157,8.171,97.6,1.991,2.48
20051005,27.512,26.66,1.008,28.233,1.625,257.658,414.964,8.784,97.668,1.743,2.743
20051006,26.311,25.747,0.373,26.788,0.805,217.472,413.424,5.881,97.748,7.754,2.551
20051007,26.25,25.59,0.316,26.809,0.873,248.3,411.272,6.0,97.799,8.164,2.427
20051008,26.092,25.423,0.493,26.658,0.894,231.269,403.724,5.276,97.88,8.054,2.084
20051009,26.904,25.628,0.89,27.984,1.669,288.911,406.756,7.782,97.849,3.29,1.765
20051010,26.355,25.445,0.327,27.126,1.151,251.614,412.83,6.139,97.798,7.544,1.197
20051011,25.851,25.275,0.708,26.339,1.228,210.325,413.846,5.592,97.786,5.065,1.156
20051012,26.622,25.387,1.039,27.667,1.829,252.065,413.789,7.38,97.691,1.321,2.042
20051013,26.267,25.41,0.62,26.993,1.025,237.008,411.599,5.348,97.645,9.672,2.496
20051014,26.528,25.655,0.797,27.267,1.369,252.826,413.797,5.822,97.652,4.711,2.373
20051015,26.233,25.451,0.479,26.894,1.055,225.102,414.348,4.92,97.648,9.822,2.476
20051016,26.137,25.465,0.697,26.705,1.129,225.053,413.821,5.698,97.645,5.475,2.17
20051017,26.695,25.79,0.872,27.46,1.516,254.781,409.824,6.672,97.667,6.171,1.894
20051018,26.831,25.846,0.913,27.665,1.548,279.596,405.358,7.829,97.677,3.334,2.815
20051019,27.297,26.154,0.893,28.264,1.776,286.622,406.252,7.968,97.694,2.657,2.845
20051020,26.831,26.012,0.598,27.524,1.062,264.864,409.841,7.437,97.674,3.802,2.51
20051021,27.421,26.35,0.644,28.328,1.44,276.454,413.006,8.637,97.642,1.993,2.641
20051022,26.676,25.54,0.408,27.638,1.268,259.978,409.844,6.994,97.653,5.772,2.598
20051023,26.706,25.73,1.257,27.532,1.755,260.921,408.546,7.45,97.64,3.636,2.332
20051024,27.876,26.538,1.194,29.009,2.067,289.715,412.75,10.76,97.634,0.32,2.713
20051025,27.23,26.311,0.902,28.007,1.36,276.212,413.395,7.975,97.686,2.981,2.142
20051026,25.426,25.153,0.431,25.657,0.544,131.115,422.271,4.203,97.748,14.714,1.296
20051027,26.869,25.526,1.811,28.005,2.376,286.428,407.999,8.203,97.631,1.511,2.453
20051028,27.328,26.195,0.945,28.286,1.678,280.073,410.073,8.462,97.616,1.784,2.686
20051029,28.386,27.028,1.238,29.536,2.286,321.029,409.465,11.497,97.608,0.0,3.0
20051030,28.274,27.13,0.908,29.242,1.911,321.51,405.947,11.238,97.666,0.637,2.517
20051031,28.896,27.441,1.676,30.127,2.813,346.36,403.249,13.697,97.667,0.0,2.268
20051101,27.945,27.024,0.559,28.723,1.328,290.569,412.988,9.219,97.74,4.6,2.535
20051102,26.452,25.999,0.465,26.836,0.651,209.892,412.022,6.281,97.836,6.646,2.667
20051103,27.606,26.315,1.1,28.699,1.938,285.139,407.761,9.509,97.78,0.184,2.556
20051104,27.47,26.378,1.225,28.394,1.8,267.469,416.19,8.157,97.656,2.493,1.95
20051105,25.853,25.781,0.336,25.914,0.809,155.39,424.558,4.744,97.63,10.832,2.205
20051106,25.564,25.047,0.371,26.001,0.826,185.575,419.931,4.106,97.665,10.415,1.845
20051107,26.435,25.721,0.759,27.038,1.377,222.658,419.754,5.248,97.618,6.233,2.008
20051108,26.754,25.742,0.738,27.611,1.322,271.349,410.837,6.095,97.586,7.213,1.654
20051109,26.647,25.619,0.479,27.517,1.361,247.832,411.079,6.219,97.574,7.192,2.083
20051110,26.238,25.295,0.425,27.036,1.322,232.756,410.847,5.877,97.584,6.924,2.287
20051111,27.162,26.07,1.274,28.086,1.965,266.771,410.929,7.824,97.503,2.727,2.026
20051112,26.427,25.743,0.262,27.006,0.786,228.022,414.277,5.653,97.499,8.888,2.242
20051113,27.365,26.43,1.098,28.156,1.93,262.082,420.106,8.262,97.501,1.736,2.393
20051114,26.92,26.298,0.587,27.446,1.108,233.563,418.501,6.479,97.479,7.56,1.664
20051115,27.018,26.535,0.808,27.427,1.603,205.266,423.223,7.204,97.511,3.384,2.175
20051116,27.515,26.579,0.982,28.307,1.583,232.458,420.218,8.69,97.48,2.078,2.548
20051117,26.876,26.09,0.639,27.542,1.071,230.541,414.024,7.028,97.441,3.782,2.16
20051118,26.374,26.053,0.341,26.645,0.445,183.861,420.259,5.56,97.467,6.592,2.203
20051119,26.433,25.735,0.146,27.024,1.086,192.368,423.551,5.429,97.555,8.495,2.549
20051120,27.315,26.108,0.808,28.336,1.596,256.693,416.094,7.711,97.537,2.759,2.718
20051121,26.633,25.973,0.289,27.191,0.79,211.737,420.313,5.534,97.509,8.206,1.805
20051122,26.718,26.211,0.869,27.147,1.725,200.412,423.455,6.388,97.48,8.303,1.197
20051123,26.074,25.758,0.619,26.341,1.232,176.898,416.881,5.065,97.55,9.946,1.617
20051124,26.421,25.648,1.029,27.074,1.192,223.03,413.06,6.1,97.604,3.893,2.181
20051125,27.247,26.228,1.05,28.11,1.6,265.42,417.379,7.407,97.547,3.692,2.36
20051126,26.257,25.337,0.346,27.037,1.107,227.525,420.205,5.181,97.476,9.179,1.581
20051127,25.362,25.023,0.235,25.65,0.487,166.257,428.139,3.768,97.442,8.981,0.904
20051128,25.769,25.397,0.27,26.084,0.526,184.183,421.198,4.236,97.379,6.577,1.693
20051129,26.693,25.947,0.959,27.323,1.332,219.608,417.314,6.48,97.434,4.2,1.971
20051130,25.854,25.602,0.357,26.067,0.726,187.438,415.739,4.734,97.519,9.073,1.905
20051201,26.351,25.445,0.679,27.117,1.169,227.507,412.723,6.022,97.474,5.429,1.994
20051202,25.125,25.001,0.291,25.23,0.72,134.883,425.542,3.925,97.605,14.702,1.415
20051203,25.321,24.99,0.266,25.601,0.697,161.13,422.215,3.926,97.611,8.876,1.541
20051204,25.097,24.645,0.546,25.48,0.875,151.068,420.544,3.85,97.614,8.967,1.256
20051205,25.061,24.563,0.341,25.482,0.772,145.449,423.297,3.768,97.549,10.143,1.199
20051206,24.891,24.602,0.598,25.136,0.71,134.805,420.257,3.867,97.473,9.584,0.98
20051207,25.064,24.754,0.25,25.326,0.615,151.537,424.488,3.866,97.49,7.279,1.047
20051208,25.028,24.518,0.299,25.459,0.521,146.201,425.344,3.576,97.567,8.746,1.16
20051209,25.339,24.57,0.884,25.989,1.246,198.263,420.035,4.889,97.611,6.707,1.261
20051210,25.763,25.362,0.421,26.101,0.717,147.805,432.263,4.166,97.566,9.285,1.489
20051211,25.34,25.092,0.127,25.55,0.522,116.635,431.472,3.546,97.514,14.759,1.903
20051212,25.969,25.253,0.798,26.575,1.31,205.693,418.207,5.439,97.532,5.33,1.258
20051213,26.569,25.536,0.896,27.444,1.505,229.376,413.733,6.799,97.483,1.387,0.735
20051214,25.862,25.407,0.358,26.246,0.659,186.548,421.931,4.866,97.487,9.262,1.1
20051215,25.571,25.15,0.302,25.928,0.744,154.017,424.114,4.597,97.473,7.278,2.129
20051216,26.168,25.333,1.034,26.875,1.59,230.796,411.451,5.995,97.532,4.296,2.03
20051217,25.688,25.318,0.454,26.0,0.807,194.747,415.608,4.469,97.691,7.031,1.534
20051218,25.456,24.936,0.598,25.895,1.097,184.558,418.18,4.335,97.732,10.275,1.239
20051219,24.854,24.181,0.429,25.423,0.908,148.475,416.844,3.739,97.73,11.485,1.661
20051220,24.938,24.53,1.106,25.284,1.262,176.865,420.234,5.024,97.783,6.348,1.242
20051221,25.189,24.779,0.531,25.536,0.997,125.301,416.809,5.036,97.826,4.89,1.508
20051222,25.292,24.799,0.518,25.709,0.823,175.366,417.935,4.152,97.789,7.239,1.412
20051223,24.822,24.609,0.314,25.002,0.549,118.243,421.832,3.872,97.78,8.499,1.129
20051224,24.74,24.247,0.316,25.157,0.662,117.553,418.8,4.154,97.756,6.377,1.09
20051225,24.528,23.929,0.44,25.034,0.832,140.259,415.998,3.571,97.76,8.605,1.45
20051226,25.067,24.504,0.323,25.542,0.829,145.212,424.333,3.716,97.736,8.65,1.054
20051227,25.219,24.617,0.535,25.728,0.978,171.88,414.396,5.518,97.724,1.905,1.28
20051228,24.943,24.225,0.669,25.55,1.019,178.622,414.144,5.073,97.645,6.213,1.001
20051229,24.181,24.11,0.436,24.241,0.309,21.219,429.389,3.366,97.621,10.273,1.361
20051230,24.375,24.018,0.352,24.677,0.632,115.228,422.16,3.631,97.649,6.206,1.992
20051231,24.833,24.3,0.158,25.283,0.64,134.562,425.446,3.661,97.643,8.872,1.858
20060101,25.181,24.731,0.725,25.562,1.196,171.4,421.237,4.648,97.615,9.292,2.048
20060102,24.848,24.608,0.205,25.05,0.494,121.599,422.203,3.697,97.675,11.504,1.648
20060103,24.684,24.387,0.336,24.936,0.617,118.315,419.147,3.685,97.696,10.438,1.104
20060104,24.883,24.593,0.386,25.129,0.829,106.986,423.731,4.36,97.632,8.056,1.386
20060105,24.903,24.61,0.933,25.151,0.944,130.514,422.261,4.902,97.544,2.352,1.242
20060106,24.855,24.64,0.314,25.037,0.705,126.507,420.033,3.923,97.62,12.749,1.273
20060107,24.643,24.399,0.152,24.85,0.573,103.864,422.909,3.674,97.705,11.986,1.43
20060108,24.746,24.337,0.429,25.092,0.671,168.229,420.436,3.811,97.73,6.395,1.29
20060109,24.422,24.002,0.254,24.778,0.649,105.403,421.86,3.676,97.762,11.322,1.463
20060110,25.493,24.846,0.753,26.041,1.336,186.825,424.075,4.857,97.66,4.943,1.608
20060111,24.818,24.65,0.244,24.961,0.495,119.552,424.073,3.651,97.647,11.061,1.972
20060112,24.573,24.393,0.188,24.726,0.504,110.965,420.041,3.665,97.689,11.132,1.914
20060113,25.126,24.478,0.605,25.674,1.065,174.551,419.522,3.778,97.689,7.623,2.307
20060114,25.186,24.863,0.807,25.46,0.985,187.731,411.604,4.357,97.671,7.707,2.309
20060115,26.179,25.654,0.885,26.624,1.374,229.688,412.901,5.543,97.611,6.676,2.341
20060116,25.271,24.999,0.498,25.5,0.848,167.069,416.221,3.918,97.651,8.867,1.539
20060117,25.335,25.022,0.41,25.6,0.791,108.931,421.419,4.455,97.729,6.401,1.368
20060118,25.085,24.77,0.28,25.352,0.553,145.327,421.927,3.684,97.69,7.652,1.602
20060119,24.774,24.502,0.276,25.005,0.623,111.152,420.258,3.873,97.59,9.55,1.044
20060120,24.739,24.275,0.618,25.131,1.043,166.754,420.158,4.031,97.549,7.941,1.457
20060121,24.982,24.578,0.531,25.324,0.832,155.219,420.897,3.669,97.576,8.149,1.789
20060122,25.165,24.874,0.402,25.412,0.607,160.053,420.735,3.848,97.605,9.908,2.206
20060123,25.147,24.724,0.302,25.506,0.774,168.382,415.05,3.777,97.552,10.523,2.021
20060124,25.656,25.366,0.899,25.901,0.914,182.204,416.246,4.581,97.581,6.765,2.222
20060125,25.494,25.2,0.476,25.742,0.803,167.968,424.904,4.116,97.741,12.493,2.34
20060126,26.076,25.588,1.123,26.489,1.372,203.636,416.138,5.285,97.743,3.305,2.115
20060127,25.517,25.217,0.289,25.771,0.549,152.624,417.71,4.057,97.778,9.276,1.825
20060128,26.588,25.774,1.06,27.277,1.778,214.885,418.384,6.205,97.723,2.437,1.713
20060129,25.709,25.197,0.315,26.143,0.626,167.801,418.525,3.993,97.635,11.868,1.898
20060130,25.616,25.209,0.88,25.96,1.135,169.758,424.794,4.272,97.635,9.477,1.81
20060131,25.474,25.164,0.333,25.736,0.677,171.5,427.12,3.814,97.633,15.419,1.602
20060201,25.696,25.248,0.74,26.076,1.31,183.517,426.188,4.569,97.613,13.672,1.627
20060202,25.939,25.369,0.859,26.421,1.376,194.366,423.717,5.314,97.613,8.135,1.905
20060203,25.596,25.252,0.387,25.887,0.912,186.21,417.755,4.144,97.601,10.627,1.885
20060204,25.525,24.969,0.52,25.996,1.018,172.563,419.66,4.058,97.584,14.45,1.765
20060205,25.063,25.051,0.455,25.073,0.658,52.122,424.691,4.166,97.651,9.504,1.818
20060206,24.93,24.671,0.124,25.149,0.439,118.007,429.824,3.627,97.708,12.894,1.924
20060207,24.812,24.67,0.189,24.933,0.379,58.534,426.181,3.641,97.654,15.123,2.144
20060208,26.069,25.343,0.948,26.683,1.638,199.812,421.301,6.054,97.645,3.212,2.042
20060209,25.101,24.841,0.262,25.321,0.552,144.937,418.108,3.828,97.813,11.977,2.091
20060210,26.471,25.578,1.458,27.228,2.066,233.933,418.888,7.316,97.87,1.057,1.878
20060211,26.189,25.701,0.467,26.602,1.055,202.044,420.437,5.722,97.832,6.62,1.244
20060212,25.333,25.168,0.432,25.473,0.7,152.284,421.318,4.072,97.811,10.733,1.816
20060213,25.019,24.761,0.344,25.238,0.476,106.211,418.526,4.312,97.848,3.879,2.07
20060214,24.263,24.087,0.121,24.412,0.199,43.54,424.177,3.543,97.828,17.577,1.579
20060215,24.495,24.47,0.225,24.516,0.436,73.625,422.288,3.857,97.777,70.639,1.547
20060216,24.467,24.267,0.208,24.636,0.395,43.504,426.029,3.59,97.75,12.651,1.108
20060217,24.343,24.201,0.327,24.463,0.43,78.105,427.902,3.731,97.75,9.0,0.596
20060218,24.501,24.274,0.33,24.693,0.335,48.869,430.408,3.63,97.726,15.408,1.075
20060219,24.787,24.311,0.74,25.19,1.041,112.124,429.861,3.671,97.765,32.54,1.377
20060220,24.624,24.397,0.293,24.816,0.619,74.411,430.953,3.496,97.766,10.709,1.546
20060221,24.677,24.525,0.107,24.805,0.272,49.179,428.415,3.449,97.693,14.506,1.106
20060222,25.211,24.8,0.684,25.559,1.089,159.984,417.883,4.494,97.678,11.82,1.775
20060223,25.955,25.416,1.042,26.411,1.21,227.632,413.56,4.793,97.642,9.275,1.818
20060224,25.726,25.265,0.307,26.116,0.613,192.483,414.886,4.596,97.645,9.858,2.137
20060225,26.541,26.003,1.465,26.996,2.112,244.222,419.015,7.006,97.646,9.267,2.072
20060226,25.675,25.498,0.448,25.825,0.767,171.328,422.724,4.527,97.644,12.766,2.057
20060227,25.164,24.871,0.152,25.411,0.516,134.139,421.309,3.72,97.731,12.213,1.769
20060228,24.911,24.829,0.355,24.98,0.626,86.531,422.043,3.955,97.825,12.134,1.898
20060301,25.986,25.343,0.941,26.531,1.426,178.683,419.336,6.719,97.787,0.568,1.919
20060302,25.914,25.246,0.508,26.479,1.154,228.128,412.011,6.148,97.802,7.959,2.034
20060303,26.072,25.353,0.881,26.681,1.315,219.756,412.409,6.589,97.776,3.92,2.07
20060304,25.401,24.996,0.483,25.743,0.912,166.157,426.667,4.488,97.833,13.174,2.069
20060305,24.748,24.63,0.206,24.849,0.223,35.342,430.557,3.359,97.883,73.625,1.238
20060306,26.583,25.912,1.426,27.15,1.875,219.757,429.142,6.889,97.755,1.698,2.753
20060307,25.843,25.754,0.252,25.919,0.586,177.818,422.883,4.912,97.715,9.464,2.869
20060308,25.248,24.921,0.257,25.525,0.737,169.957,422.939,3.792,97.738,11.616,2.148
20060309,25.305,24.97,0.445,25.588,0.806,175.852,420.807,3.902,97.714,10.951,1.923
20060310,25.111,24.787,0.477,25.385,0.835,156.828,418.056,3.638,97.758,12.406,1.297
20060311,25.106,24.858,0.159,25.315,0.574,136.452,426.264,3.594,97.742,12.34,1.899
